movieId,title,content
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha),action comedy crime thriller
866,Bound,crime drama romance thriller
867,Carpool,comedy crime
869,Kansas City,crime drama musical thriller
870,Gone Fishin',comedy
875,Nothing to Lose,action crime drama
876,Supercop 2 (Project S) (Chao ji ji hua),action comedy crime thriller
879,"Relic, The",horror thriller
880,"Island of Dr. Moreau, The",sci fi thriller
881,First Kid,children comedy
882,"Trigger Effect, The",drama thriller
885,Bogus,children drama fantasy
886,Bulletproof,action comedy crime
888,Land Before Time III: The Time of the Great Giving,adventure animation children musical
889,1-900 (06),drama romance
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers),horror thriller
892,Twelfth Night,comedy drama romance shakespeare
893,Mother Night,drama
896,Wild Reeds (Les roseaux sauvages),drama
897,For Whom the Bell Tolls,adventure drama romance war
898,"Philadelphia Story, The",comedy drama romance divorce
899,Singin' in the Rain,comedy musical romance movie business
900,"American in Paris, An",musical romance france
901,Funny Face,comedy musical
902,Breakfast at Tiffany's,drama romance capote
903,Vertigo,drama mystery romance thriller falling alfred hitchcock atmospheric imdb top 250 james stewart
904,Rear Window,mystery thriller voyeurism imdb top 250 james stewart mystery photographer photography
905,It Happened One Night,comedy romance screwball
906,Gaslight,drama thriller brooch
907,"Gay Divorcee, The",comedy musical romance divorce
908,North by Northwest,action adventure mystery romance thriller mount rushmore alfred hitchcock imdb top 250
909,"Apartment, The",comedy drama romance adultery
910,Some Like It Hot,comedy crime men in drag
911,Charade,comedy crime mystery romance thriller heist
912,Casablanca,drama romance start of a beautiful friendship
913,"Maltese Falcon, The",film noir mystery statue
914,My Fair Lady,comedy drama musical romance george bernard shaw
915,Sabrina,comedy romance rich guy poor girl
916,Roman Holiday,comedy drama romance italy royalty
917,"Little Princess, The",children drama
918,Meet Me in St. Louis,musical 1900s
919,"Wizard of Oz, The",adventure children fantasy musical dorothy toto
920,Gone with the Wind,drama romance war civil war
921,My Favorite Year,comedy television
922,Sunset Blvd. (a.k.a. Sunset Boulevard),drama film noir romance movies eerie movie business
923,Citizen Kane,drama mystery rosebud
924,2001: A Space Odyssey,adventure drama sci fi hal space aliens apes arthur c clarke artificial intelligence atmospheric cinematography classic computer confusing ending cult film dull future futuristic imdb top 250 masterpiece meditative music mystery oscar best effects visual effects overrated philosophical relaxing revolutionary robots sci fi setting space space ship slow slow paced soundtrack space travel spacecraft stanley kubrick superb soundtrack surreal technology tedious visual visually appealing
926,All About Eve,drama hollywood
927,"Women, The",comedy divorce
928,Rebecca,drama mystery romance thriller mrs dewinter
929,Foreign Correspondent,drama film noir mystery thriller europe journalism war
930,Notorious,film noir romance thriller assassination
931,Spellbound,mystery romance thriller amnesia
932,"Affair to Remember, An",drama romance
933,To Catch a Thief,crime mystery romance thriller
934,Father of the Bride,comedy wedding
935,"Band Wagon, The",comedy musical
936,Ninotchka,comedy romance cold war russia
937,Love in the Afternoon,comedy romance
938,Gigi,musical prostitution
940,"Adventures of Robin Hood, The",action adventure romance swashbuckler
941,"Mark of Zorro, The",adventure swashbuckler
942,Laura,crime film noir mystery
943,"Ghost and Mrs. Muir, The",drama fantasy romance ghosts
944,Lost Horizon,drama shangri la
945,Top Hat,comedy musical romance astaire and rogers
946,To Be or Not to Be,comedy drama war
947,My Man Godfrey,comedy romance butler homeless screwball
948,Giant,drama romance western oil
949,East of Eden,drama
950,"Thin Man, The",comedy crime nick and nora charles
951,His Girl Friday,comedy romance screwball
952,Around the World in 80 Days,adventure comedy race
953,It's a Wonderful Life,children drama fantasy romance christmas
954,Mr. Smith Goes to Washington,drama politics
955,Bringing Up Baby,comedy romance leopard screwball
956,Penny Serenade,drama romance adoption
959,Of Human Bondage,drama
961,Little Lord Fauntleroy,drama
963,"Inspector General, The",musical
965,"39 Steps, The",drama mystery thriller fugitive
968,Night of the Living Dead,horror sci fi thriller zombies
969,"African Queen, The",adventure comedy romance war missionary
970,Beat the Devil,adventure comedy crime drama romance crime
971,Cat on a Hot Tin Roof,drama tennessee williams
973,Meet John Doe,comedy drama journalism
976,"Farewell to Arms, A",romance war hemingway
979,Nothing Personal,drama war
981,Dangerous Ground,drama
982,Picnic,drama
984,"Pompatus of Love, The",comedy drama
986,Fly Away Home,adventure children animal movie
987,Bliss,drama romance
988,Grace of My Heart,comedy drama
990,Maximum Risk,action adventure thriller
991,Michael Collins,drama ireland
993,Infinity,drama
994,Big Night,comedy drama food
996,Last Man Standing,action crime drama thriller
998,Set It Off,action crime
999,2 Days in the Valley,crime film noir
1003,Extreme Measures,drama thriller
1004,"Glimmer Man, The",action thriller
1005,D3: The Mighty Ducks,children comedy
1006,"Chamber, The",drama death penalty john grisham
1007,"Apple Dumpling Gang, The",children comedy western
1008,"Davy Crockett, King of the Wild Frontier",adventure western
1009,Escape to Witch Mountain,adventure children fantasy
1010,"Love Bug, The",children comedy disney race
1011,Herbie Rides Again,children comedy fantasy romance
1012,Old Yeller,children drama
1013,"Parent Trap, The",children comedy romance twins
1014,Pollyanna,children comedy drama
1015,Homeward Bound: The Incredible Journey,adventure children drama
1016,"Shaggy Dog, The",children comedy
1017,Swiss Family Robinson,adventure children
1018,That Darn Cat!,children comedy mystery
1019,"20,000 Leagues Under the Sea",adventure drama sci fi
1020,Cool Runnings,comedy
1021,Angels in the Outfield,children comedy
1022,Cinderella,animation children fantasy musical romance disney
1023,Winnie the Pooh and the Blustery Day,animation children musical
1024,"Three Caballeros, The",animation children musical
1025,"Sword in the Stone, The",animation children fantasy musical disney king arthur
1027,Robin Hood: Prince of Thieves,adventure drama
1028,Mary Poppins,children comedy fantasy musical disney nanny
1029,Dumbo,animation children drama musical disney
1030,Pete's Dragon,adventure animation children musical disney
1031,Bedknobs and Broomsticks,adventure children musical
1032,Alice in Wonderland,adventure animation children fantasy musical disney
1033,"Fox and the Hound, The",animation children drama disney
1034,Freeway,comedy crime drama thriller
1035,"Sound of Music, The",musical romance rogers and hammerstein
1036,Die Hard,action crime thriller
1037,"Lawnmower Man, The",action horror sci fi thriller
1040,"Secret Agent, The",drama
1041,Secrets & Lies,drama in netflix queue
1042,That Thing You Do!,comedy drama music
1043,To Gillian on Her 37th Birthday,drama romance
1046,Beautiful Thing,drama romance
1047,"Long Kiss Goodnight, The",action drama thriller
1049,"Ghost and the Darkness, The",action adventure
1050,Looking for Richard,documentary drama
1051,Trees Lounge,drama
1053,Normal Life,crime drama romance
1054,Get on the Bus,drama
1055,Shadow Conspiracy,thriller
1056,Jude,drama
1057,Everyone Says I Love You,comedy musical romance
1059,William Shakespeare's Romeo + Juliet,drama romance amazing cinematography leonardo dicaprio shakespeare updated classics shakespeare
1060,Swingers,comedy drama
1061,Sleepers,thriller
1064,Aladdin and the King of Thieves,animation children comedy fantasy musical romance
1066,Shall We Dance,comedy musical romance astaire and rogers
1068,Crossfire,crime film noir anti semitism
1073,Willy Wonka & the Chocolate Factory,children comedy fantasy musical
1076,"Innocents, The",drama horror thriller governess
1077,Sleeper,comedy sci fi
1078,Bananas,comedy war
1079,"Fish Called Wanda, A",comedy crime fish
1080,Monty Python's Life of Brian,comedy bible parody religion
1081,Victor/Victoria,comedy musical romance cross dressing
1082,"Candidate, The",drama politics
1083,"Great Race, The",comedy musical
1084,Bonnie and Clyde,crime drama 1920s gangsters
1085,"Old Man and the Sea, The",adventure drama
1086,Dial M for Murder,crime mystery thriller
1088,Dirty Dancing,drama musical romance dance music
1089,Reservoir Dogs,crime mystery thriller ensemble cast nonlinear quentin tarantino stylized heist violence humorous neo noir religion tarantino
1090,Platoon,drama war vietnam
1091,Weekend at Bernie's,comedy
1092,Basic Instinct,crime mystery thriller
1093,"Doors, The",drama 1960s jim morrison music
1094,"Crying Game, The",drama romance thriller
1095,Glengarry Glen Ross,drama
1096,Sophie's Choice,drama holocaust
1097,E.T. the Extra-Terrestrial,children drama sci fi aliens
1099,"Christmas Carol, A",children drama fantasy
1100,Days of Thunder,action drama romance
1101,Top Gun,action romance predictable navy
1103,Rebel Without a Cause,drama 1950s adolescence
1104,"Streetcar Named Desire, A",drama tennessee williams
1105,Children of the Corn IV: The Gathering,horror
1107,Loser,comedy
1111,Microcosmos (Microcosmos: Le peuple de l'herbe),documentary
1112,Palookaville,action comedy drama
1114,"Funeral, The",crime drama
1116,"Single Girl, A (Fille seule, La)",drama
1117,"Eighth Day, The (Huitième jour, Le)",drama
1119,Drunks,drama
1120,"People vs. Larry Flynt, The",comedy drama freedom of expression
1121,Glory Daze,drama
1123,"Perfect Candidate, A",documentary
1124,On Golden Pond,drama aging
1125,"Return of the Pink Panther, The",comedy crime clousseau
1126,Drop Dead Fred,comedy fantasy
1127,"Abyss, The",action adventure sci fi thriller
1128,"Fog, The",horror
1129,Escape from New York,action adventure sci fi thriller
1130,"Howling, The",horror mystery
1131,Jean de Florette,drama mystery
1132,Manon of the Spring (Manon des sources),drama
1135,Private Benjamin,comedy military
1136,Monty Python and the Holy Grail,adventure comedy fantasy british comedy monty python england king arthur
1137,Hustler White,romance
1140,Entertaining Angels: The Dorothy Day Story,drama
1144,"Line King: The Al Hirschfeld Story, The",documentary
1147,When We Were Kings,documentary boxing in netflix queue
1148,Wallace & Gromit: The Wrong Trousers,animation children comedy crime aardman
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le)",drama
1151,Lesson Faust,animation comedy drama fantasy
1156,"Children Are Watching Us, The (Bambini ci guardano, I)",drama
1161,"Tin Drum, The (Blechtrommel, Die)",drama war
1162,"Ruling Class, The",comedy drama
1163,Mina Tannenbaum,drama
1167,Dear God,comedy
1170,Best of the Best 3: No Turning Back,action
1171,Bob Roberts,comedy politics
1172,Cinema Paradiso (Nuovo cinema Paradiso),drama
1173,"Cook the Thief His Wife & Her Lover, The",comedy drama
1175,Delicatessen,comedy drama romance
1176,"Double Life of Veronique, The (Double Vie de Véronique, La)",drama fantasy romance
1177,Enchanted April,drama romance italy
1178,Paths of Glory,drama war court military
1179,"Grifters, The",crime drama film noir crime
1180,Hear My Song,comedy
1183,"English Patient, The",drama romance war adultery
1184,Mediterraneo,comedy drama
1185,My Left Foot,drama in netflix queue
1186,"Sex, Lies, and Videotape",drama
1187,Passion Fish,drama disability
1188,Strictly Ballroom,comedy romance australia dance
1189,"Thin Blue Line, The",documentary in netflix queue police
1190,Tie Me Up! Tie Me Down! (¡Átame!),crime drama romance
1191,Madonna: Truth or Dare,documentary musical
1192,Paris Is Burning,documentary
1193,One Flew Over the Cuckoo's Nest,drama emotional jack nicholson mental illness
1194,Cheech and Chong's Up in Smoke,comedy
1196,Star Wars: Episode V - The Empire Strikes Back,action adventure sci fi i am your father space space opera classic george lucas harrison ford music original plot sci fi sequel
1197,"Princess Bride, The",action adventure comedy fantasy romance inigo montoya six fingered man
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),action adventure adventure archaeology indiana jones steven spielberg treasure hunt ark of the covenant
1199,Brazil,fantasy sci fi
1200,Aliens,action adventure horror sci fi action aliens horror sci fi space space craft space travel suspense
1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)",action adventure western spaghetti western
1202,Withnail & I,comedy
1203,12 Angry Men,drama court claustrophobic confrontational earnest good dialogue great screenplay gritty motivational thought provoking
1204,Lawrence of Arabia,adventure drama war middle east
